ID,Video Title,Description,Views,Likes,Dislikes,Comment Count,clickbait
dEn4Ak1OmqU,DEMON Caught On Camera @ The EXORCIST HOUSE (SCARIEST Night Of My LIFE) | Paranormal Activity,"This is the SCARIEST video that I've EVER POSTED. In this video we head to the notoriously haunted HINDSDALE HOUSE in New York to hunt down the spirit of a demon that was so evil that it forced the family to move out of the house. Screw the Conjuring house.... THIS HOUSE is where evil TRULY lives. Pray before watching and make SURE that you're protected (spiritually)... the footage and evidence that we captured there is shocking  disturbing  and will stick with you for a long time... you're watching  THE PARANORMAL FILES.
-
IF YOU HAVEN'T SEEN IT  WATCH PT. 1 HERE: https://www.youtube.com/watch?v=p-D0Zzh35Fs&t=8194s
-
SUBSCRIBE to the channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
NEW MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Courtney's INSTAGRAM: https://www.instagram.com/courtshan/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2023",389762,12265,238,2879,1
IuUai4gYo_w,The MOST HAUNTED Mansion In New York: A Murder Mystery (The Kreischer House),"We've never been THIS SCARED before... this place is HAUNTED! Welcome  foolish mortals  to the REAL LIFE  Haunted Mansion ... this place is MUCH SCARIER than ANYTHING Disney could have ever imagined! The Kreischer Mansion in Staten Island  NY is one of the freakiest places we've ever visited... full bodied apparitions  a gruesome history of murder & death  and INTELLIGENT spirits.... we caught SCARY paranormal activity on camera while filming this video and it's one of the creepiest videos on YouTube. So  get ready  this one gets SCARY... you're watching  THE PARANORMAL FILES.
-
SUBSCRIBE to the channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Connor's INSTAGRAM: https://www.instagram.com/c0nn0rshann0n/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2023",269220,12562,277,2973,1
QNDFRD-zFNE,THE Place Where INNOCENCE DIED: A DEMONIC Haunting (PARANORMAL Mystery) [SCARY Paranormal Activity],"WATCH WITH CAUTION. We investigated one of the DARKEST mysteries we've ever faced- an abandoned orphanage with a suspicious and troubled past. Join us as we attempt to find out just WHO or WHAT is haunting this massive complex of buildings  and uncover some truths that some would definitely have preferred to keep covered... the paranormal activity in this location was terrifying and the demon that haunts these halls is not one to mess with. 
-
SUBSCRIBE to MY channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
NEW MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my new podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Courtney's INSTAGRAM: https://www.instagram.com/courtshan/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
SUBSCRIBE to the official YouTube of MURDER IN AMERICA!!: https://www.youtube.com/channel/UC35TG-zKMn2D-g8V_KKg_AA
-
Get some of our last pieces of MERCH before the NEW DROP:
https://teespring.com/stores/the-paranormal-files
-
Subscribe to the new PODCAST CHANNEL: https://www.youtube.com/channel/UCZw-uh669WX588RpTt9kSOg
-
Watch Podcast Episode #1!: https://www.youtube.com/watch?v=c5HtFKbL8AQ
-
Listen to the podcast!
Spotify: https://open.spotify.com/show/2EybP2At9IJyGkCxTkf9To
Apple Podcasts: https://podcasts.apple.com/us/podcast/the-paranormal-files-official-podcast/id1506271689
Buzzsprout: https://www.buzzsprout.com/982414/
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2023",225442,11442,247,2986,1
0NcY7Pxfjvg,SCARY Paranormal Activity At THE DEMON CHAPEL In An ABANDONED ASYLUM (Conjuring Up GHOSTS) | MOVIE,"We captured paranormal activity on camera inside of this church on the property of an abandoned mental asylum and hospital in Georgia. Be prepared  for what we caught on camera is creepy  and makes for a proper scary video to watch alone at night in the dark. WELCOME  TO THE PARANORMAL FILES.
-
SUBSCRIBE to MY channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
Donate Here to Help Grow the Show - Thanks so much if you can help!: https://www.paypal.com/paypalme/theparanormalfiles
-
NEW MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my new podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Courtney's INSTAGRAM: https://www.instagram.com/courtshan/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
SUBSCRIBE to the official YouTube of MURDER IN AMERICA!!: https://www.youtube.com/channel/UC35TG-zKMn2D-g8V_KKg_AA
-
Get some of our last pieces of MERCH before the NEW DROP:
https://teespring.com/stores/the-paranormal-files
-
Subscribe to the new PODCAST CHANNEL: https://www.youtube.com/channel/UCZw-uh669WX588RpTt9kSOg
-
Watch Podcast Episode #1!: https://www.youtube.com/watch?v=c5HtFKbL8AQ
-
Listen to the podcast!
Spotify: https://open.spotify.com/show/2EybP2At9IJyGkCxTkf9To
Apple Podcasts: https://podcasts.apple.com/us/podcast/the-paranormal-files-official-podcast/id1506271689
Buzzsprout: https://www.buzzsprout.com/982414/
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2022",72664,5188,100,865,1
nhUBTWu6ShA,The SCARIEST Place In PHILADELPHIA: Fort Mifflin (Paranormal Activity Caught On Camera) 500+ GHOSTS,"This is the scariest place in the city of Philadelphia  FORT MIFFLIN. This place has seen hundreds of deaths over the years  and in my opinion has some of the most interesting history of any haunted building we've ever investigated. Oh  and I forgot to mention... it's REALLY haunted. Join us as we ghost hunt for the spirits of the dead in an old crumbling fort tonight on THE PARANORMAL FILES.
-
SUBSCRIBE to MY channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
Donate Here to Help Grow the Show - Thanks so much if you can help!: https://www.paypal.com/paypalme/theparanormalfiles
-
NEW MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my new podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Courtney's INSTAGRAM: https://www.instagram.com/courtshan/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
SUBSCRIBE to the official YouTube of MURDER IN AMERICA!!: https://www.youtube.com/channel/UC35TG-zKMn2D-g8V_KKg_AA
-
Get some of our last pieces of MERCH before the NEW DROP:
https://teespring.com/stores/the-paranormal-files
-
Subscribe to the new PODCAST CHANNEL: https://www.youtube.com/channel/UCZw-uh669WX588RpTt9kSOg
-
Watch Podcast Episode #1!: https://www.youtube.com/watch?v=c5HtFKbL8AQ
-
Listen to the podcast!
Spotify: https://open.spotify.com/show/2EybP2At9IJyGkCxTkf9To
Apple Podcasts: https://podcasts.apple.com/us/podcast/the-paranormal-files-official-podcast/id1506271689
Buzzsprout: https://www.buzzsprout.com/982414/
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2023",199915,8159,166,1747,1
tVo_2jEw4Oo,The Most HAUNTED HOUSE In NEW ENGLAND | (HORRIFYING Paranormal Activity) | GHOST Caught On Camera,"THIS IS WHY WE BELIEVE... We spent the night at the most haunted house in Massachusetts (The Revival Wheeler Mansion) and the spirits DEFINITELY came out to talk to us... this was a terrifying  horrifying night filled with real paranormal activity  some of our scariest moments  spooky ghost stories and creepy spirits! This ghost video and spirit caught on camera will shock you. You're watching  the PARANORMAL FILES.
-
Every week  The Paranormal Files  travels around the world to ghost hunt  search for skinwalkers  investigate demons and capture paranormal evidence. Join us as we grow the spooky family  release real paranormal videos and adventure together!
-
Join this channel to get access to perks:
https://www.youtube.com/channel/UCsSRxYAK0PiA7d0XUR6sPFA/join
-
SUBSCRIBE to the channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
LISTEN TO MURDER IN AMERICA (my podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Connor's INSTAGRAM: https://www.instagram.com/c0nn0rshann0n/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
Papa Spooks INSTAGRAM: https://www.instagram.com/papa.spooks
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2024",268508,11061,4,3197,1
ag0JJKPaSfg,THE PARANORMAL FILES (OFFICIAL SEASON NEW OPENING SEQUENCE),"The official Opening Sequence for the hit paranormal television program   THE PARANORMAL FILES . Stay tuned for a BRAND NEW can't-miss episode of  The Paranormal Files ' dealing with a possessed-farm  the Ouija board demon Zozo and a real-life videotaped home exorcism! Coming soon. Stay tuned!


The new series   THE PARANORMAL FILES   is a show which explores paranormal themes in a way unexplored by television crews before. Instead of focusing on specific places to investigate and single cases to handle  Colin and his Paranormal Files team place their focus on haunted locations  stories  unexplainable phenomenas  religious beliefs and local legends in order to grant viewers with a true grasp of the truth behind spirits and other worlds.

Be sure to Subscribe to The Paranormal Files (Official Channel) in order to stay up-to-date with the latest episodes of  The Paranormal Files   along with the periodic “Dead Traveller“ segments  a series of travel vlog entries by Colin which follow his travels to famous haunted hangouts and hunts for off-the-map haunts  and the spooky  funny adventures which entail. The vlogs also give subscribers an inside  behind-the-scenes look at the investigations  Colin’s life and the experiences that he has along the way.

Subscribe and Stay Spooky!

Follow Colin on Instagram & Twitter:

COLIN BROWEN:
TWITTER/INSTAGRAM: @ColinBrowen
TWITTER: @ColinBrowenMusic
YOUTUBE MUSIC CHANNEL: https://www.youtube.com/channel/UCpOL...
(DEBUT ALBUM ALSO AVAILABLE ON ITUNES & SPOTIFY)

(c) Blood In The Sink Pictures 2015

ALL RIGHTS RESERVED / ALL MUSIC (c) OF IT'S RESPECTIVE OWNERS",23119,393,16,23,1
Nj3RFRgbbhI,ATTACKED In A HAUNTED Prison (HORRIFYING Paranormal Activity),"WARNING: This video is TERRIFYING! This notorious haunted place is SPOOKY. AND it's one of the scariest locations we've EVER filmed at. We visited the Old Ballinger County Jail in Texas and it is huge  it's abandoned and it's filled with extremely dark and violent spirits. And  oh yeah  the ghosts inside of this scary abandoned place are known to POSSESS people. You heard that right. Join us as we dive deep into the darkness and face one of our darkest hauntings yet... You're watching  THE PARANORMAL FILES.
-
Every week  The Paranormal Files  travels around the world to ghost hunt  search for skinwalkers  investigate demons and capture paranormal evidence. Join us as we grow the spooky family  release real paranormal videos and adventure together!
-
SUBSCRIBE to the channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Connor's INSTAGRAM: https://www.instagram.com/c0nn0rshann0n/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2024",226509,9459,81,2278,1
YqVT_tVZ7jk,In This Video  A Ghost Tried To Kill Us. (TERRIFYING Paranormal Activity Caught On Camera),"This is one of the SCARIEST nights we've EVER HAD while filming our show... something tried to KILL us. This is no joke  and the footage that we captured is absolutely terrifying. This demonic haunted hospital is one of the scariest we've ever visited... and the paranormal activity that we captured in there is NO JOKE. Demons caught on camera  ghost evidence and more  ALL in ONE video... you're watching   THE PARANORMAL FILES .
-
Every week  The Paranormal Files  travels around the world to ghost hunt  search for skinwalkers  investigate demons and capture paranormal evidence. Join us as we grow the spooky family  release real paranormal videos and adventure together!
-
SUBSCRIBE to the channel!: https://www.youtube.com/theparanormalfilesofficialchannel?sub_confirmation=1
-
Become a PATRON (I'll love you forever)  🖤: https://www.patreon.com/theparanormalfiles
-
NEW MERCH!:
https://teespring.com/stay-spooky-world-tour-pink-l?pid=227&cid=2664
-
LISTEN TO MURDER IN AMERICA (my podcast)!
SPOTIFY: https://open.spotify.com/episode/204fV6xstY3a5atxoHOhz8?si=H1einpJoR42jnfmEjqk5qw
APPLE PODCASTS: https://podcasts.apple.com/us/podcast/murder-in-america/id1547409175
SOUNDCLOUD: https://soundcloud.app.goo.gl/tkz56KWDmYAyVNAZA
-
Connect with us on social media! 🖤
Colin's INSTAGRAM: https://www.instagram.com/colinbrowen/
Jeff's INSTAGRAM: https://www.instagram.com/papa.spooks/
The Paranormal Files INSTAGRAM: https://www.instagram.com/theparanormalfiles/
FACEBOOK: https://www.facebook.com/TheParanormalFiles
TIKTOK: https://www.tiktok.com/@theparanormalfiles
TWITTER: https://twitter.com/PFilesOfficial
-
🎵 Colin's music! (“Sun  Sand & Sadness”!) 🎵:
https://open.spotify.com/artist/1T4Rja27bawDu7c2KhvoJT
-
(c) BLOOD IN THE SINK PRODUCTIONS 2023",207438,10056,243,2379,1
tBOWpfkb5j4,Rick Harrison's Greatest DEALS On Pawn Stars,"Hope you enjoyed Trend Set  the best place to discover celeb videos of the most famous  actors  actress  musicians and celebrities in the world! 

No matter what your favorite movies or tv shows are on Netflix  Hulu  YouTube TV  we have best celebrity then and now videos on Youtube!

Subscribe and enjoy celebs then and now 2024!",6954,46,0,2,1
E4tk4NfyiCQ,Rick Harrison  I Have NEVER Seen Anything Like This ,"Hope you enjoyed Trend Set  the best place to discover celeb videos of the most famous  actors  actress  musicians and celebrities in the world! 

No matter what your favorite movies or tv shows are on Netflix  Hulu  YouTube TV  we have best celebrity then and now videos on Youtube!

Subscribe and enjoy celebs then and now 2024!",26712,241,6,5,1
zaGmon2sogw,Chumlee HITS The JACKPOT On Pawn Stars,"Hope you enjoyed Trend Set  the best place to discover celeb videos of the most famous  actors  actress  musicians and celebrities in the world! 

No matter what your favorite movies or tv shows are on Netflix  Hulu  YouTube TV  we have best celebrity then and now videos on Youtube!

Subscribe and enjoy celebs then and now 2024!",54839,1606,8,27,1
